databaseId	name	imageUrl	cardBack	type	packName	deckbuilderQuantity	setUuid	numberInPack	encounterSet	unique	sphere	traits	keywords	cost	side	engagementCost	threat	willpower	attack	defense	hitPoints	questPoints	victoryPoints	cornerText	text	shadow	tags
28a4721b-3696-4fae-9eea-01b5a250c892	Into the Wild	28a4721b-3696-4fae-9eea-01b5a250c892.jpg	multi_sided	Quest	The Black Riders	1	b5a36fbd-c194-47f0-9e81-0fb71aecda31	26	A Knife in the Dark					2	A												
28a4721b-3696-4fae-9eea-01b5a250c892	Into the Wild	28a4721b-3696-4fae-9eea-01b5a250c892.B.jpg	multi_sided	Quest	The Black Riders	1	b5a36fbd-c194-47f0-9e81-0fb71aecda31	26	A Knife in the Dark					2	B							6			When Revealed: Add Midgewater to the staging area.  Each player places 1 progress on the current quest.  Forced: At the end of the round, either remove X progress from the current quest or shuffle 1 out of play Ringwraith into the encounter deck.  X is the number of players in the game.  The players cannot advance while Midgewater is in play.		
257f9b44-2744-4f02-bbf6-115d12b52e8d	The Ringwraiths Attack	257f9b44-2744-4f02-bbf6-115d12b52e8d.jpg	multi_sided	Quest	The Black Riders	1	b5a36fbd-c194-47f0-9e81-0fb71aecda31	27	A Knife in the Dark					3	A										When Revealed: Add Weathertop and The Witch-king to the staging area.  Search the encounter deck and discard pile and add each Nazgul enemy found to the staging area.  Shuffle the encounter deck.		
257f9b44-2744-4f02-bbf6-115d12b52e8d	The Ringwraiths Attack	257f9b44-2744-4f02-bbf6-115d12b52e8d.B.jpg	multi_sided	Quest	The Black Riders	1	b5a36fbd-c194-47f0-9e81-0fb71aecda31	27	A Knife in the Dark					3	B							-			If there are no Nazgul enemies in play, the players win the game.		
f9824e39-fda8-4e4b-bc74-83b4bd40c72d	Pursued by the Enemy	f9824e39-fda8-4e4b-bc74-83b4bd40c72d.jpg	multi_sided	Quest	The Black Riders	1	b5a36fbd-c194-47f0-9e81-0fb71aecda31	28	Flight to the Ford					1	A										Setup: Shuffle each burden card from the Flight to the Ford burden set into a Burden deck. Attach An Evil Wound to the Ring-bearer.  Set Ford of Bruinen and The Witch-King aside, out of play.  Add The Last Bridge and 1 Fell Rider per player to the staging area.  Set the Ring-bearer's life at 15. Shuffle the encounter deck.		
f9824e39-fda8-4e4b-bc74-83b4bd40c72d	Pursued by the Enemy	f9824e39-fda8-4e4b-bc74-83b4bd40c72d.B.jpg	multi_sided	Quest	The Black Riders	1	b5a36fbd-c194-47f0-9e81-0fb71aecda31	28	Flight to the Ford					1	B							15			The players cannot advance unless The Last Bridge is in the victory display.  Forced: At the end of the round, reduce the Ring-bearer's life by 1.		
6b2673af-c764-4599-a265-6e43d3b75310	Race To Rivendell	6b2673af-c764-4599-a265-6e43d3b75310.jpg	multi_sided	Quest	The Black Riders	1	b5a36fbd-c194-47f0-9e81-0fb71aecda31	29	Flight to the Ford					2	A												
6b2673af-c764-4599-a265-6e43d3b75310	Race To Rivendell	6b2673af-c764-4599-a265-6e43d3b75310.B.jpg	multi_sided	Quest	The Black Riders	1	b5a36fbd-c194-47f0-9e81-0fb71aecda31	29	Flight to the Ford					2	B							15			When Revealed: Add Ford of Bruinen and The Witch-king to the staging area.  While at least 1 Nazgul enemy is in play, Race to Rivendell gets +15 quest points.  Forced: At the end of the round. Reduce the Ring-bearer's life by 1.  If the players defeat this stage, they have won the game.		
307411f3-4a45-44ae-bc64-4e16deb97d10	A Shadow of the Past	307411f3-4a45-44ae-bc64-4e16deb97d10.jpg	multi_sided	Campaign	The Black Riders	1	b5a36fbd-c194-47f0-9e81-0fb71aecda31	30	The Lord of the Rings Part 1				You are playing Campaign Mode.		A										Setup: Attach Mr. Underhill to the Ring-bearer. Add Gandalf's Delay to the staging area. Shuffle Gildor Inglorion and the The Ring Draws Them into the encounter deck.		
307411f3-4a45-44ae-bc64-4e16deb97d10	A Shadow of the Past	307411f3-4a45-44ae-bc64-4e16deb97d10.B.jpg	multi_sided	Campaign	The Black Riders	1	b5a36fbd-c194-47f0-9e81-0fb71aecda31	30	The Lord of the Rings Part 1						B										Resolution: Choose Gandalf's Delay or The Ring Draws Them and add it to the Campaign Pool.  Then, choose Gildor Inglorion or Mr. Underhill and add it to the Campaign Pool.  The chosen cards have been earned by the players.		
0d30fbf1-6e8f-480f-9f2f-3196777f6e11	Bag End	0d30fbf1-6e8f-480f-9f2f-3196777f6e11.jpg	encounter	Location	The Black Riders	1	b5a36fbd-c194-47f0-9e81-0fb71aecda31	31	A Shadow of the Past	1		Shire.					0					3	1		Response: After Bag End leaves play, each player draws 1 card for each Hobbit hero he controls.		
b194fe1c-18c8-47d2-a674-8e209339c7e2	Woody End	b194fe1c-18c8-47d2-a674-8e209339c7e2.jpg	encounter	Location	The Black Riders	1	b5a36fbd-c194-47f0-9e81-0fb71aecda31	32	A Shadow of the Past	1		Forest.					1					1	1		While Woody End is the Active location, reduce each Hide X value by 1.		
2b38254c-e992-4fb5-89e8-e7f636658ce0	Stock-Brook	2b38254c-e992-4fb5-89e8-e7f636658ce0.jpg	encounter	Location	The Black Riders	1	b5a36fbd-c194-47f0-9e81-0fb71aecda31	33	A Shadow of the Past	1		Forest. Stream.					1					5	1		When Revealed: Immediately travel to Stock-Brook.  If another location is currently active, return it to the staging area.		
82c68020-eb2e-4853-9919-df3066d13721	Bamfurlong	82c68020-eb2e-4853-9919-df3066d13721.jpg	encounter	Location	The Black Riders	1	b5a36fbd-c194-47f0-9e81-0fb71aecda31	34	A Shadow of the Past	1		Shire.					2					2	1		Response: After the players travel to Bamfurlong, each player engaged with a Nazgul enemy may ready a hero he controls.		
53ac8ba6-0487-4b1f-91e9-cf7ca9e7c1d0	Bucklebury Ferry	53ac8ba6-0487-4b1f-91e9-cf7ca9e7c1d0.jpg	encounter	Location	The Black Riders	1	b5a36fbd-c194-47f0-9e81-0fb71aecda31	35	A Shadow of the Past	1		River.	Immune to player card effects.				3					9			While there is at least 1 other location in play, the players cannot travel here.  Travel: The first player must make a Hide 3 test to travel here.  After Bucklebury Ferry leaves play as an explored location, the players win the game.		{"immuneToPlayerCardEffects": true}
98dff367-a068-4aac-a46b-7dc201aff42d	Green Hill Country	98dff367-a068-4aac-a46b-7dc201aff42d.jpg	encounter	Location	The Black Riders	3	b5a36fbd-c194-47f0-9e81-0fb71aecda31	36	A Shadow of the Past			Forest.					2					3			While Green Hill Country is the active location, characters get +1 [willpower] while committed to Hide tests.	Shadow: Attacking enemy gets +1 [attack] (+2 [attack] instead if you have failed a Hide test this round).	
8df24501-bfd8-4602-92e1-61f5d5cf7035	Stock Road	8df24501-bfd8-4602-92e1-61f5d5cf7035.jpg	encounter	Location	The Black Riders	3	b5a36fbd-c194-47f0-9e81-0fb71aecda31	37	A Shadow of the Past			Road.					3					3			While Stock Road is in the staging area, add 2 to the total [threat] of the discarded cards when a player resolves a Hide test.  Travel: The first player must make a Hide 1 test to travel here.		
409bc89e-b5af-4626-ade6-60bcfcb290b7	The Marish	409bc89e-b5af-4626-ade6-60bcfcb290b7.jpg	encounter	Location	The Black Riders	2	b5a36fbd-c194-47f0-9e81-0fb71aecda31	38	A Shadow of the Past			Marshland.					3					4			Forced: After a player fails a Hide test, shuffle a Nazgul enemy from the discard pile into the encounter deck, if able.	Shadow: Attacking enemy gets +1 [attack] (+2 [attack] instead if the defending player failed a Hide test this round).	
57107fd1-0092-41d3-ae9d-8ff6c06933eb	Black Rider	57107fd1-0092-41d3-ae9d-8ff6c06933eb.jpg	encounter	Enemy	The Black Riders	5	b5a36fbd-c194-47f0-9e81-0fb71aecda31	39	A Shadow of the Past			Nazgul.	Hide 2. Cannot have non-Morgul attachments.			35	4		5	4	6				Forced: After engaged player fails a Hide test, Black Rider makes an immediate attack.		
ff597a85-6a02-4301-a9dc-4dcb4cf9b626	Evil Crow	ff597a85-6a02-4301-a9dc-4dcb4cf9b626.jpg	encounter	Enemy	The Black Riders	3	b5a36fbd-c194-47f0-9e81-0fb71aecda31	40	A Shadow of the Past			Creature.				25	2		0	1	2				While Evil Crow is engaged with a player, that player adds 1 to the Hide value for each Hide test he makes.	Shadow: If you have failed a Hide test this round, this attack is considered undefended.	
79b5dd16-2427-4950-94e9-46905eebe56d	Crawling Towards Him	79b5dd16-2427-4950-94e9-46905eebe56d.jpg	encounter	Treachery	The Black Riders	3	b5a36fbd-c194-47f0-9e81-0fb71aecda31	41	A Shadow of the Past				Peril. Hide 2.												When Revealed: If you have failed a Hide test this phase, remove each character you control form the quest.	Shadow: Return attacking enemy to the staging area after this attack.	
a46578d6-303e-4f35-9a11-8b9f807427ba	Hunting For The Ring	a46578d6-303e-4f35-9a11-8b9f807427ba.jpg	encounter	Treachery	The Black Riders	3	b5a36fbd-c194-47f0-9e81-0fb71aecda31	42	A Shadow of the Past				Doomed 2.												When Revealed: Starting with the first player, each player much either return a Nazgul enemy engaged with him to the staging area or make a Hide 2 test.		
3104ef1f-4f1c-4603-87cb-f3a70f5e6710	Have You Seen Baggins?	3104ef1f-4f1c-4603-87cb-f3a70f5e6710.jpg	encounter	Treachery	The Black Riders	2	b5a36fbd-c194-47f0-9e81-0fb71aecda31	43	A Shadow of the Past				Peril. Surge.												When Revealed: Attach to a hero. (Counts as a Condition attachment with the text: "Limit 1 per hero. Forced: After a player fails a Hide test, discard attached hero.")		
2efa631a-eb16-4078-84a5-18c7033b86f3	A Knife in the Dark	2efa631a-eb16-4078-84a5-18c7033b86f3.jpg	multi_sided	Campaign	The Black Riders	1	b5a36fbd-c194-47f0-9e81-0fb71aecda31	44	The Lord of the Rings Part 2				You are playing Campaign Mode.		A												
2efa631a-eb16-4078-84a5-18c7033b86f3	A Knife in the Dark	2efa631a-eb16-4078-84a5-18c7033b86f3.B.jpg	multi_sided	Campaign	The Black Riders	1	b5a36fbd-c194-47f0-9e81-0fb71aecda31	44	The Lord of the Rings Part 2						B										Resolution: Starting with the first player, each player may choose one of the following boon cards and attach it to a hero he controls: Tireless Ranger, Skilled Healer, Valiant Warrior, Noble Hero. The chosen cards have been earned by the players.		
984d2a01-f12a-4e8b-800c-6a04b1904049	The Prancing Pony	984d2a01-f12a-4e8b-800c-6a04b1904049.jpg	encounter	Location	The Black Riders	1	b5a36fbd-c194-47f0-9e81-0fb71aecda31	45	A Knife in the Dark	1		Bree.					2					4	1		Response: After the players travel here, the first player puts 1 ally into play from his hand.  Forced: After the Prancing Pony leaves play, discard cards from the top of the encounter deck until X enemies have been discarded.  X is the number of players in the game. Put each enemy discarded by this effect into play engaged with the first player.		
ad09f848-9430-41c8-8723-671f08b79078	Weathertop	ad09f848-9430-41c8-8723-671f08b79078.jpg	encounter	Location	The Black Riders	1	b5a36fbd-c194-47f0-9e81-0fb71aecda31	46	A Knife in the Dark	1		Hills. Ruins.	Immune to player card effects.				4					4	4		While Weathertop is in the victory display, each enemy in play gets -1 [threat].  Travel: The first player must exhaust The One Ring to travel here.		{"immuneToPlayerCardEffects": true}
df23bd50-5ca3-4a0e-a83c-a349632b0ff4	Chetwood	df23bd50-5ca3-4a0e-a83c-a349632b0ff4.jpg	encounter	Location	The Black Riders	3	b5a36fbd-c194-47f0-9e81-0fb71aecda31	47	A Knife in the Dark			Forest.					2					2			While Chetwood is in the staging area, Spy enemies get +1 [threat] and +1 [attack].	Shadow: Defending player discards 1 random card from his hand.	
90d620e5-d7be-42e6-9756-b92761ecd8c9	Midgewater	90d620e5-d7be-42e6-9756-b92761ecd8c9.jpg	encounter	Location	The Black Riders	1	b5a36fbd-c194-47f0-9e81-0fb71aecda31	48	A Knife in the Dark	1		Marshland.					3					6	1		While Midgewater is the active location, enemies cannot attack, take damage, or be engaged.  Forced: After Midgewater becomes the active location, return each engaged enemy in play to the staging area.		
ddb20145-e570-4099-8d8a-11d64895939b	Weather Hills	ddb20145-e570-4099-8d8a-11d64895939b.jpg	encounter	Location	The Black Riders	3	b5a36fbd-c194-47f0-9e81-0fb71aecda31	49	A Knife in the Dark			Forest. Hills.					3					2			Response: After the players travel here, place 1 non-unique enemy in play facedown under this location.  While an enemy is under this location, it is out of play.  Forced: After this location leaves play, return each enemy under it to the staging area face-up.		
33a575b4-e373-46db-b11e-90f8fc41ef6e	Rider of Mordor	33a575b4-e373-46db-b11e-90f8fc41ef6e.jpg	encounter	Enemy	The Black Riders	2	b5a36fbd-c194-47f0-9e81-0fb71aecda31	50	A Knife in the Dark			Nazgul.	Cannot have non-Morgul attachments.			35	4		4	3	5				While Rider of Mordor is engaged with a player, characters that player controls get -1 [willpower].  While The One Ring is exhausted, Rider of Mordor gets -10 engagement cost.		
6a3e1c91-accd-476b-9ecc-ace35274a052	Bill Ferny	6a3e1c91-accd-476b-9ecc-ace35274a052.jpg	encounter	Enemy	The Black Riders	1	b5a36fbd-c194-47f0-9e81-0fb71aecda31	51	A Knife in the Dark	1		Bree. Spy.	Players cannot optionally engage Bill Ferny.			38	3		1	3	5		1		Forced: At the beginning of the staging step, either shuffle 1 out of play Ringwraith into the encounter deck or each player raises his threat by 1 for each non-[fellowship] hero he committed to the quest.		
0e1451ba-5fa6-4a13-869b-d23d9ecef15e	Shady Bree-Lander	0e1451ba-5fa6-4a13-869b-d23d9ecef15e.jpg	encounter	Enemy	The Black Riders	4	b5a36fbd-c194-47f0-9e81-0fb71aecda31	52	A Knife in the Dark			Bree. Spy.				28	2		3	1	4				While the One Ring is exhausted, Shady Bree-lander gains: "Cannot be optionally engaged."	Shadow: Defending character gets -1 [defense] (-2 [defense] instead if The One Ring is exhausted).	
795579db-249d-4c9d-850f-6f39bc96c063	Squint-Eyed Southerner	795579db-249d-4c9d-850f-6f39bc96c063.jpg	encounter	Enemy	The Black Riders	3	b5a36fbd-c194-47f0-9e81-0fb71aecda31	53	A Knife in the Dark			Spy.				33	2		2	2	3				When Revealed: You must either shuffle an out of play Ringwraith into the encounter deck or reveal an additional encounter card.		
d47ece86-2645-4d35-8ab7-c439d12abe65	Unwanted Attention	d47ece86-2645-4d35-8ab7-c439d12abe65.jpg	encounter	Treachery	The Black Riders	3	b5a36fbd-c194-47f0-9e81-0fb71aecda31	54	A Knife in the Dark				Peril.												When Revealed: You must either remove 2 heroes you control from the quest or shuffle an out of play Ringwraith into the encounter deck.	Shadow: Return attacking enemy to the staging area after this attack.	
e6721e44-5706-4a0f-a895-ced75f9c6219	Black Breath	e6721e44-5706-4a0f-a895-ced75f9c6219.jpg	encounter	Treachery	The Black Riders	2	b5a36fbd-c194-47f0-9e81-0fb71aecda31	55	A Knife in the Dark				Peril.												When Revealed: Attach to a hero you control.  (Counts as a Condition attachment with the text: "Limit 1 per hero. Reduce attached hero's [willpower], [attack], and [defense] to 0.")		
0ee09c42-34c9-41aa-aa98-b582608b15bb	Flight to the Ford	0ee09c42-34c9-41aa-aa98-b582608b15bb.jpg	multi_sided	Campaign	The Black Riders	1	b5a36fbd-c194-47f0-9e81-0fb71aecda31	56	The Lord of the Rings Part 3				You are playing Campaign Mode.		A										Response: After an enemy is declared as an attacker, shuffle the top card of the burden deck into the encounter deck to cancel that attack. (Any player may trigger that ability.)		
0ee09c42-34c9-41aa-aa98-b582608b15bb	Flight to the Ford	0ee09c42-34c9-41aa-aa98-b582608b15bb.B.jpg	multi_sided	Campaign	The Black Riders	1	b5a36fbd-c194-47f0-9e81-0fb71aecda31	56	The Lord of the Rings Part 3						B										Resolution: Add each burden card in player, in the encounter deck, and in the discard pile to the Campaign Pool.  Then added cards have been earned by the players.		
71a2ca21-ff50-4a8a-b30b-7c8eaf6bf6b6	An Evil Wound	71a2ca21-ff50-4a8a-b30b-7c8eaf6bf6b6.jpg	encounter	Objective	The Black Riders	1	b5a36fbd-c194-47f0-9e81-0fb71aecda31	57	Flight to the Ford			Morgul.	Attach to the Ring-bearer. Attached hero cannot be healed.												When attached hero would take any amount of damage, reduce the Ring-bearer's life an equal amount instead.  If the Ring-bearer's life reaches zero, the players lose the game.		
bc43ae57-6010-4924-919c-b37d1e33b958	The Last Bridge	bc43ae57-6010-4924-919c-b37d1e33b958.jpg	encounter	Location	The Black Riders	1	b5a36fbd-c194-47f0-9e81-0fb71aecda31	58	Flight to the Ford	1		Bridge. River.	Immune to player card effects				X					4	3		X is the number of players in the game.  Travel: The first player must reveal the top card of the burden deck and resolve that card as if it were just revealed from the encounter deck to travel here.		{"immuneToPlayerCardEffects": true}
3cd4bb66-1621-4534-aa25-421d0d8b7189	Ford of Bruinen	3cd4bb66-1621-4534-aa25-421d0d8b7189.jpg	encounter	Location	The Black Riders	1	b5a36fbd-c194-47f0-9e81-0fb71aecda31	59	Flight to the Ford	1		River.	Immune to player card effects				2					6	5		Response: After Ford of Bruinen leaves play as an explored location, all engaged enemies are discarded.  Travel: The first player must reveal the top card of the encounter deck to travel here.		{"immuneToPlayerCardEffects": true}
36dd0d2a-ba57-4ca0-b750-967c958e8bfb	The Troll's Camp	36dd0d2a-ba57-4ca0-b750-967c958e8bfb.jpg	encounter	Location	The Black Riders	1	b5a36fbd-c194-47f0-9e81-0fb71aecda31	60	Flight to the Ford	1		Forest.					1					2	1		While The Troll's Camp is the active location, each hero gets +1 [willpower], +1 [attack] +1 [defense].		
ae435070-552a-43a9-816f-9f23f1a6dbba	Ettenmoors	ae435070-552a-43a9-816f-9f23f1a6dbba.jpg	encounter	Location	The Black Riders	3	b5a36fbd-c194-47f0-9e81-0fb71aecda31	61	Flight to the Ford			Forest.					2					3			While Ettenmoors is the active location, do not deal Nazgul enemies a shadow card during the combat phase.  Forced: After any amount of progress is placed on Ettenmoors, reduce the Ring-bearer's life by 1.		
edae55ef-8025-4553-9ff8-e81526effd59	The Old Road	edae55ef-8025-4553-9ff8-e81526effd59.jpg	encounter	Location	The Black Riders	3	b5a36fbd-c194-47f0-9e81-0fb71aecda31	62	Flight to the Ford			Road.					3					4			Action: Place the top card of the burden deck on the encounter deck to place 4 progress on The Old Road. (Use this action only if you are playing campaign mode.)		
